comment_message,created_time_comment,love_comment,like_comment,angry_comment,sad_comment,haha_comment,wow_comment,label_disagreement,label_antagonism,score_0_disagreement,score_1_disagreement,score_0_antagonism,score_1_antagonism,disagreement,antagonism,post_message,status_type,attachment_title,attachment_description,created_time_post,comment_count,love_post,like_post,angry_post,sad_post,haha_post,wow_post,shares,page_name,category,page_like_count,website,location_json,id_comment,id_post,id_page
"¿Ajá, y los del E.S.M.A.D contra el pueblo?",03-02-22 17:55,0,0,0,0,0,0,disagreement,not antagonism,0.901755631,0.098244354,0.174014121,0.825985909,0,1,"Destacamos que en 21 días la Fiscalía y la Policía Nacional de los Colombianos esclarecieron el atentado terrorista contra integrantes del ESMAD. Los capturados tienen medida de aseguramiento en establecimiento carcelario y responden por delitos de terrorismo, concierto para delinquir agravado. #ElQueLaHaceLaPaga",added_photos,,"Destacamos que en 21 días la Fiscalía y la Policía Nacional de los Colombianos esclarecieron el atentado terrorista contra integrantes del ESMAD. Los capturados tienen medida de aseguramiento en establecimiento carcelario y responden por delitos de terrorismo, concierto para delinquir agravado. #ElQueLaHaceLaPaga",02-02-22 14:31,155,179,1424,2,1,185,1,101,Iván Duque,Politician,1184415,www.presidencia.gov.co,"{""city"": ""Bogotá"", ""street"": ""Carrera 8 No.7-26"", ""country"": ""Colombia"", ""latitude"": 4.5950884, ""longitude"": -74.0782093}",https://www.facebook.com/1384867925069071/posts/3067705240118656/?comment_id=3068508363371677,1384867925069071_3067705240118656,1.38E+15
"Presidente las cosas en este país están espantosas, estamos volviendo a la época de piedra en un retroceso vergonzoso 😡 mucha violencia y masacres, los alimentos están muy costosos, Iván Duque sabía usted que Colombia es uno de los primeros países en latino America donde los niños mueren de hambre y para completar reclutan niños en ciudades para grupos armados violentos, a diario matan personas que son la voz del pueblo los llamados líderes sociales, si un presidente no tiene la potestad de dirigir y dar orden a su pueblo para bien, que se puede esperar de este país  🇨🇴",03-02-22 17:58,0,0,0,0,0,0,disagreement,not antagonism,0.991924703,0.008075296,0.499595821,0.500404179,0,1,"Destacamos que en 21 días la Fiscalía y la Policía Nacional de los Colombianos esclarecieron el atentado terrorista contra integrantes del ESMAD. Los capturados tienen medida de aseguramiento en establecimiento carcelario y responden por delitos de terrorismo, concierto para delinquir agravado. #ElQueLaHaceLaPaga",added_photos,,"Destacamos que en 21 días la Fiscalía y la Policía Nacional de los Colombianos esclarecieron el atentado terrorista contra integrantes del ESMAD. Los capturados tienen medida de aseguramiento en establecimiento carcelario y responden por delitos de terrorismo, concierto para delinquir agravado. #ElQueLaHaceLaPaga",02-02-22 14:31,155,179,1424,2,1,185,1,101,Iván Duque,Politician,1184415,www.presidencia.gov.co,"{""city"": ""Bogotá"", ""street"": ""Carrera 8 No.7-26"", ""country"": ""Colombia"", ""latitude"": 4.5950884, ""longitude"": -74.0782093}",https://www.facebook.com/1384867925069071/posts/3067705240118656/?comment_id=3068509920038188,1384867925069071_3067705240118656,1.38E+15
"Y que pasó con lo de la avioneta de la AZCÁRATE, los 70mil millones de la Mintic y el narcoembajador y su narcofinca? De eso calladito.... Jajajaja",03-02-22 18:37,0,0,0,0,0,0,disagreement,antagonism,0.809047818,0.190952167,0.529346168,0.470653832,0,0,"Destacamos que en 21 días la Fiscalía y la Policía Nacional de los Colombianos esclarecieron el atentado terrorista contra integrantes del ESMAD. Los capturados tienen medida de aseguramiento en establecimiento carcelario y responden por delitos de terrorismo, concierto para delinquir agravado. #ElQueLaHaceLaPaga",added_photos,,"Destacamos que en 21 días la Fiscalía y la Policía Nacional de los Colombianos esclarecieron el atentado terrorista contra integrantes del ESMAD. Los capturados tienen medida de aseguramiento en establecimiento carcelario y responden por delitos de terrorismo, concierto para delinquir agravado. #ElQueLaHaceLaPaga",02-02-22 14:31,155,179,1424,2,1,185,1,101,Iván Duque,Politician,1184415,www.presidencia.gov.co,"{""city"": ""Bogotá"", ""street"": ""Carrera 8 No.7-26"", ""country"": ""Colombia"", ""latitude"": 4.5950884, ""longitude"": -74.0782093}",https://www.facebook.com/1384867925069071/posts/3067705240118656/?comment_id=3068530690036111,1384867925069071_3067705240118656,1.38E+15
"ASI ES MI Presidente Iván Duque ,UD ES INCANSABLE MANDATARIO,COLOMBIA DE BIEN LO AMA Y ADMIRA UN MONTÓN",03-02-22 19:18,0,0,0,0,0,0,not disagreement,,0.033391342,0.966608644,,,1,,"Destacamos que en 21 días la Fiscalía y la Policía Nacional de los Colombianos esclarecieron el atentado terrorista contra integrantes del ESMAD. Los capturados tienen medida de aseguramiento en establecimiento carcelario y responden por delitos de terrorismo, concierto para delinquir agravado. #ElQueLaHaceLaPaga",added_photos,,"Destacamos que en 21 días la Fiscalía y la Policía Nacional de los Colombianos esclarecieron el atentado terrorista contra integrantes del ESMAD. Los capturados tienen medida de aseguramiento en establecimiento carcelario y responden por delitos de terrorismo, concierto para delinquir agravado. #ElQueLaHaceLaPaga",02-02-22 14:31,155,179,1424,2,1,185,1,101,Iván Duque,Politician,1184415,www.presidencia.gov.co,"{""city"": ""Bogotá"", ""street"": ""Carrera 8 No.7-26"", ""country"": ""Colombia"", ""latitude"": 4.5950884, ""longitude"": -74.0782093}",https://www.facebook.com/1384867925069071/posts/3067705240118656/?comment_id=3068550740034106,1384867925069071_3067705240118656,1.38E+15
Jijijijiji,03-02-22 19:57,0,0,0,0,0,0,not disagreement,,0.047047861,0.952952147,,,1,,"Destacamos que en 21 días la Fiscalía y la Policía Nacional de los Colombianos esclarecieron el atentado terrorista contra integrantes del ESMAD. Los capturados tienen medida de aseguramiento en establecimiento carcelario y responden por delitos de terrorismo, concierto para delinquir agravado. #ElQueLaHaceLaPaga",added_photos,,"Destacamos que en 21 días la Fiscalía y la Policía Nacional de los Colombianos esclarecieron el atentado terrorista contra integrantes del ESMAD. Los capturados tienen medida de aseguramiento en establecimiento carcelario y responden por delitos de terrorismo, concierto para delinquir agravado. #ElQueLaHaceLaPaga",02-02-22 14:31,155,179,1424,2,1,185,1,101,Iván Duque,Politician,1184415,www.presidencia.gov.co,"{""city"": ""Bogotá"", ""street"": ""Carrera 8 No.7-26"", ""country"": ""Colombia"", ""latitude"": 4.5950884, ""longitude"": -74.0782093}",https://www.facebook.com/1384867925069071/posts/3067705240118656/?comment_id=3068568763365637,1384867925069071_3067705240118656,1.38E+15
Pa cuando un operativo para los del congreso para los de Uribe y sus ratas pa cuando  mijito le da   miedo,03-02-22 21:55,0,0,0,0,0,0,disagreement,antagonism,0.970109642,0.029890357,0.678994477,0.321005553,0,0,"Destacamos que en 21 días la Fiscalía y la Policía Nacional de los Colombianos esclarecieron el atentado terrorista contra integrantes del ESMAD. Los capturados tienen medida de aseguramiento en establecimiento carcelario y responden por delitos de terrorismo, concierto para delinquir agravado. #ElQueLaHaceLaPaga",added_photos,,"Destacamos que en 21 días la Fiscalía y la Policía Nacional de los Colombianos esclarecieron el atentado terrorista contra integrantes del ESMAD. Los capturados tienen medida de aseguramiento en establecimiento carcelario y responden por delitos de terrorismo, concierto para delinquir agravado. #ElQueLaHaceLaPaga",02-02-22 14:31,155,179,1424,2,1,185,1,101,Iván Duque,Politician,1184415,www.presidencia.gov.co,"{""city"": ""Bogotá"", ""street"": ""Carrera 8 No.7-26"", ""country"": ""Colombia"", ""latitude"": 4.5950884, ""longitude"": -74.0782093}",https://www.facebook.com/1384867925069071/posts/3067705240118656/?comment_id=3068624456693401,1384867925069071_3067705240118656,1.38E+15
"Sr. Presidente, gracias muchas gracias por su dedicacion y por darle duro a esos criminales. 
Las fuerzas del orden se merecen las gracias y muy sinceras Felicitaciones por el gran trabajo que continuan haciendo👏👏🇨🇴",03-02-22 21:58,0,1,0,0,0,0,not disagreement,,0.249711201,0.750288844,,,1,,"Destacamos que en 21 días la Fiscalía y la Policía Nacional de los Colombianos esclarecieron el atentado terrorista contra integrantes del ESMAD. Los capturados tienen medida de aseguramiento en establecimiento carcelario y responden por delitos de terrorismo, concierto para delinquir agravado. #ElQueLaHaceLaPaga",added_photos,,"Destacamos que en 21 días la Fiscalía y la Policía Nacional de los Colombianos esclarecieron el atentado terrorista contra integrantes del ESMAD. Los capturados tienen medida de aseguramiento en establecimiento carcelario y responden por delitos de terrorismo, concierto para delinquir agravado. #ElQueLaHaceLaPaga",02-02-22 14:31,155,179,1424,2,1,185,1,101,Iván Duque,Politician,1184415,www.presidencia.gov.co,"{""city"": ""Bogotá"", ""street"": ""Carrera 8 No.7-26"", ""country"": ""Colombia"", ""latitude"": 4.5950884, ""longitude"": -74.0782093}",https://www.facebook.com/1384867925069071/posts/3067705240118656/?comment_id=3068625650026615,1384867925069071_3067705240118656,1.38E+15
Mil bendiciones presidente 🙏🙏,03-02-22 22:45,0,1,0,0,0,0,not disagreement,,0.001271838,0.998728096,,,1,,"Destacamos que en 21 días la Fiscalía y la Policía Nacional de los Colombianos esclarecieron el atentado terrorista contra integrantes del ESMAD. Los capturados tienen medida de aseguramiento en establecimiento carcelario y responden por delitos de terrorismo, concierto para delinquir agravado. #ElQueLaHaceLaPaga",added_photos,,"Destacamos que en 21 días la Fiscalía y la Policía Nacional de los Colombianos esclarecieron el atentado terrorista contra integrantes del ESMAD. Los capturados tienen medida de aseguramiento en establecimiento carcelario y responden por delitos de terrorismo, concierto para delinquir agravado. #ElQueLaHaceLaPaga",02-02-22 14:31,155,179,1424,2,1,185,1,101,Iván Duque,Politician,1184415,www.presidencia.gov.co,"{""city"": ""Bogotá"", ""street"": ""Carrera 8 No.7-26"", ""country"": ""Colombia"", ""latitude"": 4.5950884, ""longitude"": -74.0782093}",https://www.facebook.com/1384867925069071/posts/3067705240118656/?comment_id=3068650210024159,1384867925069071_3067705240118656,1.38E+15
Señor Presidente lo felicito. Aunque otros traten de opacar su gestión hay que seguir dándole duro a los criminales de la guerrilla que se infiltran no solo del ELN sino de los FARC,04-02-22 1:14,0,1,0,0,0,0,disagreement,antagonism,0.87033546,0.12966454,0.680841565,0.319158405,0,0,"Destacamos que en 21 días la Fiscalía y la Policía Nacional de los Colombianos esclarecieron el atentado terrorista contra integrantes del ESMAD. Los capturados tienen medida de aseguramiento en establecimiento carcelario y responden por delitos de terrorismo, concierto para delinquir agravado. #ElQueLaHaceLaPaga",added_photos,,"Destacamos que en 21 días la Fiscalía y la Policía Nacional de los Colombianos esclarecieron el atentado terrorista contra integrantes del ESMAD. Los capturados tienen medida de aseguramiento en establecimiento carcelario y responden por delitos de terrorismo, concierto para delinquir agravado. #ElQueLaHaceLaPaga",02-02-22 14:31,155,179,1424,2,1,185,1,101,Iván Duque,Politician,1184415,www.presidencia.gov.co,"{""city"": ""Bogotá"", ""street"": ""Carrera 8 No.7-26"", ""country"": ""Colombia"", ""latitude"": 4.5950884, ""longitude"": -74.0782093}",https://www.facebook.com/1384867925069071/posts/3067705240118656/?comment_id=3068720370017143,1384867925069071_3067705240118656,1.38E+15
Paaaaajjjuuuuuuaaaaaaaaaaaaaa,04-02-22 1:46,0,0,0,0,0,0,not disagreement,,0.394192696,0.605807304,,,1,,"Destacamos que en 21 días la Fiscalía y la Policía Nacional de los Colombianos esclarecieron el atentado terrorista contra integrantes del ESMAD. Los capturados tienen medida de aseguramiento en establecimiento carcelario y responden por delitos de terrorismo, concierto para delinquir agravado. #ElQueLaHaceLaPaga",added_photos,,"Destacamos que en 21 días la Fiscalía y la Policía Nacional de los Colombianos esclarecieron el atentado terrorista contra integrantes del ESMAD. Los capturados tienen medida de aseguramiento en establecimiento carcelario y responden por delitos de terrorismo, concierto para delinquir agravado. #ElQueLaHaceLaPaga",02-02-22 14:31,155,179,1424,2,1,185,1,101,Iván Duque,Politician,1184415,www.presidencia.gov.co,"{""city"": ""Bogotá"", ""street"": ""Carrera 8 No.7-26"", ""country"": ""Colombia"", ""latitude"": 4.5950884, ""longitude"": -74.0782093}",https://www.facebook.com/1384867925069071/posts/3067705240118656/?comment_id=3068744906681356,1384867925069071_3067705240118656,1.38E+15
Puras películas,04-02-22 2:26,0,0,0,0,0,0,disagreement,not antagonism,0.513576031,0.486423969,0.355849922,0.644150078,0,1,"Destacamos que en 21 días la Fiscalía y la Policía Nacional de los Colombianos esclarecieron el atentado terrorista contra integrantes del ESMAD. Los capturados tienen medida de aseguramiento en establecimiento carcelario y responden por delitos de terrorismo, concierto para delinquir agravado. #ElQueLaHaceLaPaga",added_photos,,"Destacamos que en 21 días la Fiscalía y la Policía Nacional de los Colombianos esclarecieron el atentado terrorista contra integrantes del ESMAD. Los capturados tienen medida de aseguramiento en establecimiento carcelario y responden por delitos de terrorismo, concierto para delinquir agravado. #ElQueLaHaceLaPaga",02-02-22 14:31,155,179,1424,2,1,185,1,101,Iván Duque,Politician,1184415,www.presidencia.gov.co,"{""city"": ""Bogotá"", ""street"": ""Carrera 8 No.7-26"", ""country"": ""Colombia"", ""latitude"": 4.5950884, ""longitude"": -74.0782093}",https://www.facebook.com/1384867925069071/posts/3067705240118656/?comment_id=3068771080012072,1384867925069071_3067705240118656,1.38E+15
"Estos gobiernos
 No hacen un culo por los colombianos",04-02-22 2:27,0,0,0,0,0,0,disagreement,antagonism,0.984958649,0.015041364,0.953931034,0.046068948,0,0,"Destacamos que en 21 días la Fiscalía y la Policía Nacional de los Colombianos esclarecieron el atentado terrorista contra integrantes del ESMAD. Los capturados tienen medida de aseguramiento en establecimiento carcelario y responden por delitos de terrorismo, concierto para delinquir agravado. #ElQueLaHaceLaPaga",added_photos,,"Destacamos que en 21 días la Fiscalía y la Policía Nacional de los Colombianos esclarecieron el atentado terrorista contra integrantes del ESMAD. Los capturados tienen medida de aseguramiento en establecimiento carcelario y responden por delitos de terrorismo, concierto para delinquir agravado. #ElQueLaHaceLaPaga",02-02-22 14:31,155,179,1424,2,1,185,1,101,Iván Duque,Politician,1184415,www.presidencia.gov.co,"{""city"": ""Bogotá"", ""street"": ""Carrera 8 No.7-26"", ""country"": ""Colombia"", ""latitude"": 4.5950884, ""longitude"": -74.0782093}",https://www.facebook.com/1384867925069071/posts/3067705240118656/?comment_id=3068771403345373,1384867925069071_3067705240118656,1.38E+15
Mundo Globalizado Todos mí Apoyó total Pera el Presidente Don Iván Duque marqué Por sus Excelentes Gestión👍 muchas Bendiciones 🙏🙏 electricmotorinfante@gmail.com,04-02-22 2:52,0,0,0,0,0,0,not disagreement,,0.034612276,0.965387702,,,1,,"Destacamos que en 21 días la Fiscalía y la Policía Nacional de los Colombianos esclarecieron el atentado terrorista contra integrantes del ESMAD. Los capturados tienen medida de aseguramiento en establecimiento carcelario y responden por delitos de terrorismo, concierto para delinquir agravado. #ElQueLaHaceLaPaga",added_photos,,"Destacamos que en 21 días la Fiscalía y la Policía Nacional de los Colombianos esclarecieron el atentado terrorista contra integrantes del ESMAD. Los capturados tienen medida de aseguramiento en establecimiento carcelario y responden por delitos de terrorismo, concierto para delinquir agravado. #ElQueLaHaceLaPaga",02-02-22 14:31,155,179,1424,2,1,185,1,101,Iván Duque,Politician,1184415,www.presidencia.gov.co,"{""city"": ""Bogotá"", ""street"": ""Carrera 8 No.7-26"", ""country"": ""Colombia"", ""latitude"": 4.5950884, ""longitude"": -74.0782093}",https://www.facebook.com/1384867925069071/posts/3067705240118656/?comment_id=3068783010010879,1384867925069071_3067705240118656,1.38E+15
"Maria Alejandra Espinosa 
Se refiere a los de Pacto historico?",04-02-22 3:38,1,0,0,0,0,0,disagreement,not antagonism,0.652503669,0.347496361,0.391244501,0.608755469,0,1,"Destacamos que en 21 días la Fiscalía y la Policía Nacional de los Colombianos esclarecieron el atentado terrorista contra integrantes del ESMAD. Los capturados tienen medida de aseguramiento en establecimiento carcelario y responden por delitos de terrorismo, concierto para delinquir agravado. #ElQueLaHaceLaPaga",added_photos,,"Destacamos que en 21 días la Fiscalía y la Policía Nacional de los Colombianos esclarecieron el atentado terrorista contra integrantes del ESMAD. Los capturados tienen medida de aseguramiento en establecimiento carcelario y responden por delitos de terrorismo, concierto para delinquir agravado. #ElQueLaHaceLaPaga",02-02-22 14:31,155,179,1424,2,1,185,1,101,Iván Duque,Politician,1184415,www.presidencia.gov.co,"{""city"": ""Bogotá"", ""street"": ""Carrera 8 No.7-26"", ""country"": ""Colombia"", ""latitude"": 4.5950884, ""longitude"": -74.0782093}",https://www.facebook.com/1384867925069071/posts/3067705240118656/?comment_id=3067707540118426&reply_comment_id=3068803506675496,1384867925069071_3067705240118656,1.38E+15
"Vendito sea nuestro padre celestial que no deja de amarnos asi nosotros en repetidas ocaciones nos olvidamos de sun gran amor sincero y poderoso.
Vendito sea hoy ciempre por los siglos de los siglos amen.",04-02-22 8:57,0,0,0,0,0,0,not disagreement,,0.041616917,0.958383024,,,1,,"Destacamos que en 21 días la Fiscalía y la Policía Nacional de los Colombianos esclarecieron el atentado terrorista contra integrantes del ESMAD. Los capturados tienen medida de aseguramiento en establecimiento carcelario y responden por delitos de terrorismo, concierto para delinquir agravado. #ElQueLaHaceLaPaga",added_photos,,"Destacamos que en 21 días la Fiscalía y la Policía Nacional de los Colombianos esclarecieron el atentado terrorista contra integrantes del ESMAD. Los capturados tienen medida de aseguramiento en establecimiento carcelario y responden por delitos de terrorismo, concierto para delinquir agravado. #ElQueLaHaceLaPaga",02-02-22 14:31,155,179,1424,2,1,185,1,101,Iván Duque,Politician,1184415,www.presidencia.gov.co,"{""city"": ""Bogotá"", ""street"": ""Carrera 8 No.7-26"", ""country"": ""Colombia"", ""latitude"": 4.5950884, ""longitude"": -74.0782093}",https://www.facebook.com/1384867925069071/posts/3067705240118656/?comment_id=3068945723327941,1384867925069071_3067705240118656,1.38E+15
Alguien más payaso que este señor? Y las calles hundiéndose en la delincuencia.,04-02-22 13:18,0,0,0,0,0,0,disagreement,antagonism,0.993474305,0.006525648,0.914583564,0.085416459,0,0,"Destacamos que en 21 días la Fiscalía y la Policía Nacional de los Colombianos esclarecieron el atentado terrorista contra integrantes del ESMAD. Los capturados tienen medida de aseguramiento en establecimiento carcelario y responden por delitos de terrorismo, concierto para delinquir agravado. #ElQueLaHaceLaPaga",added_photos,,"Destacamos que en 21 días la Fiscalía y la Policía Nacional de los Colombianos esclarecieron el atentado terrorista contra integrantes del ESMAD. Los capturados tienen medida de aseguramiento en establecimiento carcelario y responden por delitos de terrorismo, concierto para delinquir agravado. #ElQueLaHaceLaPaga",02-02-22 14:31,155,179,1424,2,1,185,1,101,Iván Duque,Politician,1184415,www.presidencia.gov.co,"{""city"": ""Bogotá"", ""street"": ""Carrera 8 No.7-26"", ""country"": ""Colombia"", ""latitude"": 4.5950884, ""longitude"": -74.0782093}",https://www.facebook.com/1384867925069071/posts/3067705240118656/?comment_id=3069104149978765,1384867925069071_3067705240118656,1.38E+15
Jajajajaja. Gobierno no engañen,04-02-22 13:22,0,0,0,0,0,0,not disagreement,,0.32207492,0.67792505,,,1,,"Destacamos que en 21 días la Fiscalía y la Policía Nacional de los Colombianos esclarecieron el atentado terrorista contra integrantes del ESMAD. Los capturados tienen medida de aseguramiento en establecimiento carcelario y responden por delitos de terrorismo, concierto para delinquir agravado. #ElQueLaHaceLaPaga",added_photos,,"Destacamos que en 21 días la Fiscalía y la Policía Nacional de los Colombianos esclarecieron el atentado terrorista contra integrantes del ESMAD. Los capturados tienen medida de aseguramiento en establecimiento carcelario y responden por delitos de terrorismo, concierto para delinquir agravado. #ElQueLaHaceLaPaga",02-02-22 14:31,155,179,1424,2,1,185,1,101,Iván Duque,Politician,1184415,www.presidencia.gov.co,"{""city"": ""Bogotá"", ""street"": ""Carrera 8 No.7-26"", ""country"": ""Colombia"", ""latitude"": 4.5950884, ""longitude"": -74.0782093}",https://www.facebook.com/1384867925069071/posts/3067705240118656/?comment_id=3069107339978446,1384867925069071_3067705240118656,1.38E+15
bueno a votar por rodolfo hernandez presidente,04-02-22 13:43,0,0,0,0,0,0,not disagreement,,0.057086922,0.942913055,,,1,,"Destacamos que en 21 días la Fiscalía y la Policía Nacional de los Colombianos esclarecieron el atentado terrorista contra integrantes del ESMAD. Los capturados tienen medida de aseguramiento en establecimiento carcelario y responden por delitos de terrorismo, concierto para delinquir agravado. #ElQueLaHaceLaPaga",added_photos,,"Destacamos que en 21 días la Fiscalía y la Policía Nacional de los Colombianos esclarecieron el atentado terrorista contra integrantes del ESMAD. Los capturados tienen medida de aseguramiento en establecimiento carcelario y responden por delitos de terrorismo, concierto para delinquir agravado. #ElQueLaHaceLaPaga",02-02-22 14:31,155,179,1424,2,1,185,1,101,Iván Duque,Politician,1184415,www.presidencia.gov.co,"{""city"": ""Bogotá"", ""street"": ""Carrera 8 No.7-26"", ""country"": ""Colombia"", ""latitude"": 4.5950884, ""longitude"": -74.0782093}",https://www.facebook.com/1384867925069071/posts/3067705240118656/?comment_id=3069120469977133,1384867925069071_3067705240118656,1.38E+15
Excelente,05-02-22 20:10,0,0,0,0,0,0,not disagreement,,0.304362088,0.695637941,,,1,,"Destacamos que en 21 días la Fiscalía y la Policía Nacional de los Colombianos esclarecieron el atentado terrorista contra integrantes del ESMAD. Los capturados tienen medida de aseguramiento en establecimiento carcelario y responden por delitos de terrorismo, concierto para delinquir agravado. #ElQueLaHaceLaPaga",added_photos,,"Destacamos que en 21 días la Fiscalía y la Policía Nacional de los Colombianos esclarecieron el atentado terrorista contra integrantes del ESMAD. Los capturados tienen medida de aseguramiento en establecimiento carcelario y responden por delitos de terrorismo, concierto para delinquir agravado. #ElQueLaHaceLaPaga",02-02-22 14:31,155,179,1424,2,1,185,1,101,Iván Duque,Politician,1184415,www.presidencia.gov.co,"{""city"": ""Bogotá"", ""street"": ""Carrera 8 No.7-26"", ""country"": ""Colombia"", ""latitude"": 4.5950884, ""longitude"": -74.0782093}",https://www.facebook.com/1384867925069071/posts/3067705240118656/?comment_id=3070046039884576,1384867925069071_3067705240118656,1.38E+15
"Hola Genny, buen día. Ten presente que con la fortaleza y la resiliencia de una nación que sigue adelante pese a complejidades tan grandes como la pandemia que enfrenta el mundo, nuestro Gobierno Nacional completa más de tres años resolviendo viejos problemas que agobiaban al país, proponiendo soluciones a las necesidades de los territorios, escuchando a los colombianos de todas las regiones y activando programas e iniciativas enmarcadas en los ejes de Legalidad, Emprendimiento y Equidad para mejorar la vida de los colombianos. Los logros en todas las áreas nos animan a continuar en la construcción de un futuro mejor.

Sí deseas conocer más de lo que hemos realizado, te invitamos a ingresar al siguiente enlace https://bit.ly/3uO8uOV  dónde encontrarás más información. Un abrazo",08-02-22 14:36,0,1,0,0,0,0,not disagreement,,0.196649447,0.803350508,,,1,,"Destacamos que en 21 días la Fiscalía y la Policía Nacional de los Colombianos esclarecieron el atentado terrorista contra integrantes del ESMAD. Los capturados tienen medida de aseguramiento en establecimiento carcelario y responden por delitos de terrorismo, concierto para delinquir agravado. #ElQueLaHaceLaPaga",added_photos,,"Destacamos que en 21 días la Fiscalía y la Policía Nacional de los Colombianos esclarecieron el atentado terrorista contra integrantes del ESMAD. Los capturados tienen medida de aseguramiento en establecimiento carcelario y responden por delitos de terrorismo, concierto para delinquir agravado. #ElQueLaHaceLaPaga",02-02-22 14:31,155,179,1424,2,1,185,1,101,Iván Duque,Politician,1184415,www.presidencia.gov.co,"{""city"": ""Bogotá"", ""street"": ""Carrera 8 No.7-26"", ""country"": ""Colombia"", ""latitude"": 4.5950884, ""longitude"": -74.0782093}",https://www.facebook.com/1384867925069071/posts/3067705240118656/?comment_id=3068097146746132&reply_comment_id=3071919486363898,1384867925069071_3067705240118656,1.38E+15
"Margarita Padilla : Entonces monte una panadería y reparta entre sus vecinos y aplique el comunismo, socialismo o progresismo como lo quiere disfrazar el líder de la izquierda radical en Colombia, el cual consiste, en que si tengo un pan y Mi vecino no tiene nada, entonces tenemos de a medio pan.",02-02-22 23:14,0,0,0,0,0,0,disagreement,antagonism,0.922814906,0.077185109,0.718898952,0.281101048,0,0,"Destacamos que en 21 días la Fiscalía y la Policía Nacional de los Colombianos esclarecieron el atentado terrorista contra integrantes del ESMAD. Los capturados tienen medida de aseguramiento en establecimiento carcelario y responden por delitos de terrorismo, concierto para delinquir agravado. #ElQueLaHaceLaPaga",added_photos,,"Destacamos que en 21 días la Fiscalía y la Policía Nacional de los Colombianos esclarecieron el atentado terrorista contra integrantes del ESMAD. Los capturados tienen medida de aseguramiento en establecimiento carcelario y responden por delitos de terrorismo, concierto para delinquir agravado. #ElQueLaHaceLaPaga",02-02-22 14:31,155,179,1424,2,1,185,1,101,Iván Duque,Politician,1184415,www.presidencia.gov.co,"{""city"": ""Bogotá"", ""street"": ""Carrera 8 No.7-26"", ""country"": ""Colombia"", ""latitude"": 4.5950884, ""longitude"": -74.0782093}",https://www.facebook.com/1384867925069071/posts/3067705240118656/?comment_id=3067831936772653&reply_comment_id=3067958980093282,1384867925069071_3067705240118656,1.38E+15
Margarita Padilla : La sabiduría y la razón hablan ; la ignorancia y el error ladran. Arturo Graf,02-02-22 23:18,0,0,0,0,0,0,not disagreement,,0.135070398,0.864929616,,,1,,"Destacamos que en 21 días la Fiscalía y la Policía Nacional de los Colombianos esclarecieron el atentado terrorista contra integrantes del ESMAD. Los capturados tienen medida de aseguramiento en establecimiento carcelario y responden por delitos de terrorismo, concierto para delinquir agravado. #ElQueLaHaceLaPaga",added_photos,,"Destacamos que en 21 días la Fiscalía y la Policía Nacional de los Colombianos esclarecieron el atentado terrorista contra integrantes del ESMAD. Los capturados tienen medida de aseguramiento en establecimiento carcelario y responden por delitos de terrorismo, concierto para delinquir agravado. #ElQueLaHaceLaPaga",02-02-22 14:31,155,179,1424,2,1,185,1,101,Iván Duque,Politician,1184415,www.presidencia.gov.co,"{""city"": ""Bogotá"", ""street"": ""Carrera 8 No.7-26"", ""country"": ""Colombia"", ""latitude"": 4.5950884, ""longitude"": -74.0782093}",https://www.facebook.com/1384867925069071/posts/3067705240118656/?comment_id=3067706796785167&reply_comment_id=3067960406759806,1384867925069071_3067705240118656,1.38E+15
"Cuando no se tiene argumentos se acude a la risa, dejando claro su incapacidad intelectual.",02-02-22 23:19,0,0,0,0,0,0,disagreement,not antagonism,0.912832975,0.087167047,0.335683286,0.664316714,0,1,"Destacamos que en 21 días la Fiscalía y la Policía Nacional de los Colombianos esclarecieron el atentado terrorista contra integrantes del ESMAD. Los capturados tienen medida de aseguramiento en establecimiento carcelario y responden por delitos de terrorismo, concierto para delinquir agravado. #ElQueLaHaceLaPaga",added_photos,,"Destacamos que en 21 días la Fiscalía y la Policía Nacional de los Colombianos esclarecieron el atentado terrorista contra integrantes del ESMAD. Los capturados tienen medida de aseguramiento en establecimiento carcelario y responden por delitos de terrorismo, concierto para delinquir agravado. #ElQueLaHaceLaPaga",02-02-22 14:31,155,179,1424,2,1,185,1,101,Iván Duque,Politician,1184415,www.presidencia.gov.co,"{""city"": ""Bogotá"", ""street"": ""Carrera 8 No.7-26"", ""country"": ""Colombia"", ""latitude"": 4.5950884, ""longitude"": -74.0782093}",https://www.facebook.com/1384867925069071/posts/3067705240118656/?comment_id=3067707540118426&reply_comment_id=3067960870093093,1384867925069071_3067705240118656,1.38E+15
